"qualque"-determiner-oc "algun"-determiner-ca
"manera"-noun-ca "manièra"-noun-oc
"manera"-noun-ca "façon"-noun-oc
"manera"-noun-ca "faiçon"-noun-oc
"manièira"-noun-oc "manera"-noun-ca
"manièra"-noun-oc "manera"-noun-ca
"façon"-noun-oc "manera"-noun-ca
"faiçon"-noun-oc "manera"-noun-ca
"mòda"-noun-oc "moda"-noun-ca
"moda"-noun-ca "mòda"-noun-oc
"arma"-noun-oc "ànima"-noun-ca
"ànima"-noun-ca "arma"-noun-oc
"ànima"-noun-ca "anma"-noun-oc
"anma"-noun-oc "ànima"-noun-ca
"poder"-noun-oc "poder"-noun-ca
"poder"-noun-ca "poder"-noun-oc
"espectador"-noun-oc "espectador"-noun-ca
"espectador"-noun-ca "espectador"-noun-oc
"defensor"-noun-oc "defensor"-noun-ca
"defensor"-noun-ca "defensor"-noun-oc
"recolzament"-noun-ca "supòrt"-noun-oc
"supòrt"-noun-oc "recolzament"-noun-ca
"supòrt"-noun-oc "suport"-noun-ca
"suport"-noun-ca "supòrt"-noun-oc
"immòble"-noun-oc "immoble"-noun-ca
"immoble"-noun-ca "immòble"-noun-oc
"modèl"-noun-oc "model"-noun-ca
"model"-noun-ca "modèl"-noun-oc
"espècia"-noun-oc "espècie"-noun-ca
"espècie"-noun-ca "espècia"-noun-oc
"responsa"-noun-oc "resposta"-noun-ca
"resposta"-noun-ca "responsa"-noun-oc
"lesion"-noun-oc "lesió"-noun-ca
"lesió"-noun-ca "lesion"-noun-oc
"frontièira"-noun-oc "frontera"-noun-ca
"frontera"-noun-ca "frontièira"-noun-oc
"frontera"-noun-ca "frontièra"-noun-oc
"frontièra"-noun-oc "frontera"-noun-ca
"bosc"-noun-ca "bòsc"-noun-oc
"bòsc"-noun-oc "bosc"-noun-ca
"husta"-noun-oc "fusta"-noun-ca
"fusta"-noun-ca "husta"-noun-oc
"fusta"-noun-ca "fusta"-noun-oc
"fusta"-noun-oc "fusta"-noun-ca
"jungla"-noun-oc "jungla"-noun-ca
"jungla"-noun-ca "jungla"-noun-oc
"capa"-noun-ca "cocha"-noun-oc
"capa"-noun-ca "capa"-noun-oc
"cocha"-noun-oc "capa"-noun-ca
"capa"-noun-oc "capa"-noun-ca
"catifa"-noun-ca "tapís"-noun-oc
"tapís"-noun-oc "catifa"-noun-ca
"districte"-noun-ca "districte"-noun-oc
"districte"-noun-ca "arrondiment"-noun-oc
"districte"-noun-oc "districte"-noun-ca
"arrondiment"-noun-oc "districte"-noun-ca
"lotjament"-noun-oc "allotjament"-noun-ca
"allotjament"-noun-ca "lotjament"-noun-oc
"allotjament"-noun-ca "alotjament"-noun-oc
"alotjament"-noun-oc "allotjament"-noun-ca
"espina"-noun-ca "espina"-noun-oc
"espina"-noun-oc "espina"-noun-ca
"adesion"-noun-oc "adhesió"-noun-ca
"adhesió"-noun-ca "adesion"-noun-oc
"generositat"-noun-oc "generositat"-noun-ca
"generositat"-noun-ca "generositat"-noun-oc
"progrès"-noun-oc "progrés"-noun-ca
"progrés"-noun-ca "progrès"-noun-oc
"front"-noun-oc "front"-noun-ca
"front"-noun-ca "front"-noun-oc
"borsa"-noun-oc "borsa"-noun-ca
"borsa"-noun-oc "beca"-noun-ca
"borsa"-noun-ca "borsa"-noun-oc
"beca"-noun-ca "borsa"-noun-oc
"sensacion"-noun-oc "sensació"-noun-ca
"sensació"-noun-ca "sensacion"-noun-oc
"configuracion"-noun-oc "configuració"-noun-ca
"configuració"-noun-ca "configuracion"-noun-oc
"tèma"-noun-oc "tema"-noun-ca
"tema"-noun-ca "tèma"-noun-oc
"contròtle"-noun-oc "control"-noun-ca
"control"-noun-ca "contròtle"-noun-oc
"control"-noun-ca "contròle"-noun-oc
"control"-noun-ca "contròl"-noun-oc
"control"-noun-ca "contraròtle"-noun-oc
"control"-noun-ca "contaròtle"-noun-oc
"contròle"-noun-oc "control"-noun-ca
"contròl"-noun-oc "control"-noun-ca
"contraròtle"-noun-oc "control"-noun-ca
"contaròtle"-noun-oc "control"-noun-ca
"concepcion"-noun-oc "concepció"-noun-ca
"concepció"-noun-ca "concepcion"-noun-oc
"nocion"-noun-oc "noció"-noun-ca
"noció"-noun-ca "nocion"-noun-oc
"desvolupament"-noun-oc "desenvolupament"-noun-ca
"desenvolupament"-noun-ca "desvolupament"-noun-oc
"desenvolupament"-noun-ca "desvolopament"-noun-oc
"desenvolupament"-noun-ca "desvelopament"-noun-oc
"desvolopament"-noun-oc "desenvolupament"-noun-ca
"desvelopament"-noun-oc "desenvolupament"-noun-ca
"possession"-noun-oc "possessió"-noun-ca
"possessió"-noun-ca "possession"-noun-oc
"hantauma"-noun-oc "fantasma"-noun-ca
"fantasma"-noun-ca "hantauma"-noun-oc
"fantasma"-noun-ca "fantauma"-noun-oc
"fantauma"-noun-oc "fantasma"-noun-ca
"il·lusió"-noun-ca "illusion"-noun-oc
"illusion"-noun-oc "il·lusió"-noun-ca
"consolacion"-noun-oc "consol"-noun-ca
"consol"-noun-ca "consolacion"-noun-oc
"relèu"-noun-oc "relleu"-noun-ca
"relleu"-noun-ca "relèu"-noun-oc
"retard"-noun-oc "retard"-noun-ca
"retard"-noun-ca "retard"-noun-oc
"ase"-noun-oc "ase"-noun-ca
"ase"-noun-ca "ase"-noun-oc
"final"-noun-ca "fin"-noun-oc
"fin"-noun-oc "final"-noun-ca
"division"-noun-oc "divisió"-noun-ca
"divisió"-noun-ca "division"-noun-oc
"pèsta"-noun-oc "pesta"-noun-ca
"pesta"-noun-ca "pèsta"-noun-oc
"pudor"-noun-oc "pudor"-noun-ca
"pudor"-noun-ca "pudor"-noun-oc
"misèria"-noun-oc "misèria"-noun-ca
"misèria"-noun-ca "misèria"-noun-oc
"praubesa"-noun-oc "pobresa"-noun-ca
"pobresa"-noun-ca "praubesa"-noun-oc
"desillusion"-noun-oc "desil·lusió"-noun-ca
"desil·lusió"-noun-ca "desillusion"-noun-oc
"medicament"-noun-ca "medicament"-noun-oc
"medicament"-noun-oc "medicament"-noun-ca
"medecina"-noun-oc "medicina"-noun-ca
"medicina"-noun-ca "medecina"-noun-oc
"factor"-noun-oc "factor"-noun-ca
"factor"-noun-ca "factor"-noun-oc
"inversion"-noun-oc "inversió"-noun-ca
"inversió"-noun-ca "inversion"-noun-oc
"fre"-noun-ca "fren"-noun-oc
"fren"-noun-oc "fre"-noun-ca
"manifestacion"-noun-oc "manifestació"-noun-ca
"manifestació"-noun-ca "manifestacion"-noun-oc
"copon"-noun-oc "cupó"-noun-ca
"cupó"-noun-ca "copon"-noun-oc
"consigna"-noun-oc "consigna"-noun-ca
"consigna"-noun-ca "consigna"-noun-oc
"apèl"-noun-oc "crida"-noun-ca
"crida"-noun-ca "apèl"-noun-oc
"crida"-noun-ca "crida"-noun-oc
"crida"-noun-oc "crida"-noun-ca
"acumulacion"-noun-oc "acumulació"-noun-ca
"acumulació"-noun-ca "acumulacion"-noun-oc
"astre"-noun-oc "astre"-noun-ca
"astre"-noun-ca "astre"-noun-oc
"dragon"-noun-oc "drac"-noun-ca
"drac"-noun-ca "dragon"-noun-oc
"diable"-noun-oc "diable"-noun-ca
"diable"-noun-ca "diable"-noun-oc
"dimoni"-noun-ca "demòni"-noun-oc
"demòni"-noun-oc "dimoni"-noun-ca
"laç"-noun-oc "llaç"-noun-ca
"llaç"-noun-ca "laç"-noun-oc
"pòrt"-noun-oc "port"-noun-ca
"port"-noun-ca "pòrt"-noun-oc
"nuclèu"-noun-oc "nucli"-noun-ca
"nucli"-noun-ca "nuclèu"-noun-oc
"armada"-noun-ca "armada"-noun-oc
"armada"-noun-oc "armada"-noun-ca
"armada"-noun-oc "exèrcit"-noun-ca
"exèrcit"-noun-ca "armada"-noun-oc
"ona"-noun-ca "onda"-noun-oc
"onda"-noun-oc "ona"-noun-ca
"prefaci"-noun-oc "pròleg"-noun-ca
"pròleg"-noun-ca "prefaci"-noun-oc
"similitud"-noun-ca "similitud"-noun-oc
"similitud"-noun-oc "similitud"-noun-ca
"interval"-noun-oc "interval"-noun-ca
"interval"-noun-ca "interval"-noun-oc
"disminucion"-noun-oc "disminució"-noun-ca
"disminució"-noun-ca "disminucion"-noun-oc
"influéncia"-noun-oc "influència"-noun-ca
"influència"-noun-ca "influéncia"-noun-oc
"opcion"-noun-oc "opció"-noun-ca
"opció"-noun-ca "opcion"-noun-oc
"òra"-noun-oc "hora"-noun-ca
"hora"-noun-ca "òra"-noun-oc
"hora"-noun-ca "ora"-noun-oc
"ora"-noun-oc "hora"-noun-ca
"narracion"-noun-oc "narració"-noun-ca
"narració"-noun-ca "narracion"-noun-oc
"vaixell"-noun-ca "vaissèl"-noun-oc
"vaissèl"-noun-oc "vaixell"-noun-ca
"nau"-noun-oc "nau"-noun-ca
"nau"-noun-ca "nau"-noun-oc
"veire"-noun-oc "vidre"-noun-ca
"veire"-noun-oc "got"-noun-ca
"vidre"-noun-ca "veire"-noun-oc
"got"-noun-ca "veire"-noun-oc
"allargament"-noun-ca "alongament"-noun-oc
"alongament"-noun-oc "allargament"-noun-ca
"cabeladura"-noun-oc "cabellera"-noun-ca
"cabellera"-noun-ca "cabeladura"-noun-oc
"pèl"-noun-ca "pel"-noun-oc
"pel"-noun-oc "pèl"-noun-ca
"pel"-noun-oc "cabell"-noun-ca
"cabell"-noun-ca "pel"-noun-oc
"deute"-noun-oc "deute"-noun-ca
"deute"-noun-ca "deute"-noun-oc
"legislacion"-noun-oc "legislació"-noun-ca
"legislació"-noun-ca "legislacion"-noun-oc
"fasa"-noun-oc "fase"-noun-ca
"fase"-noun-ca "fasa"-noun-oc
"corona"-noun-oc "corona"-noun-ca
"corona"-noun-ca "corona"-noun-oc
"reflexion"-noun-oc "reflexió"-noun-ca
"reflexió"-noun-ca "reflexion"-noun-oc
"diplòma"-noun-oc "diploma"-noun-ca
"diploma"-noun-ca "diplòma"-noun-oc
"expedició"-noun-ca "expedicion"-noun-oc
"expedicion"-noun-oc "expedició"-noun-ca
"precipitacion"-noun-oc "precipitació"-noun-ca
"precipitació"-noun-ca "precipitacion"-noun-oc
"radiò"-noun-oc "ràdio"-noun-ca
"ràdio"-noun-ca "radiò"-noun-oc
"degradar"-verb-oc "degradar"-verb-ca
"degradar"-verb-ca "degradar"-verb-oc
"fichar"-verb-oc "fitxar"-verb-ca
"fitxar"-verb-ca "fichar"-verb-oc
"mascarar"-verb-oc "emmascarar"-verb-ca
"emmascarar"-verb-ca "mascarar"-verb-oc
"installar"-verb-oc "instal·lar"-verb-ca
"instal·lar"-verb-ca "installar"-verb-oc
"estrambordar"-verb-oc "entusiasmar"-verb-ca
"entusiasmar"-verb-ca "estrambordar"-verb-oc
"entusiasmar"-verb-ca "entosiasmar"-verb-oc
"entosiasmar"-verb-oc "entusiasmar"-verb-ca
"intelligent"-adjective-oc "intel·ligent"-adjective-ca
"intel·ligent"-adjective-ca "intelligent"-adjective-oc
"obscèn"-adjective-oc "obscè"-adjective-ca
"obscè"-adjective-ca "obscèn"-adjective-oc
"visible"-adjective-oc "visible"-adjective-ca
"visible"-adjective-ca "visible"-adjective-oc
"incomplet"-adjective-oc "incomplet"-adjective-ca
"incomplet"-adjective-ca "incomplet"-adjective-oc
"cru"-adjective-ca "crus"-adjective-oc
"cru"-adjective-ca "cru"-adjective-oc
"crus"-adjective-oc "cru"-adjective-ca
"cru"-adjective-oc "cru"-adjective-ca
"diacritic"-adjective-oc "diacrític"-adjective-ca
"diacrític"-adjective-ca "diacritic"-adjective-oc
"palle"-adjective-oc "pàl·lid"-adjective-ca
"pàl·lid"-adjective-ca "palle"-adjective-oc
"popular"-adjective-oc "popular"-adjective-ca
"popular"-adjective-ca "popular"-adjective-oc
"confrontar"-verb-ca "acarar"-verb-oc
"acarar"-verb-oc "confrontar"-verb-ca
"lag"-adjective-oc "lleig"-adjective-ca
"lleig"-adjective-ca "lag"-adjective-oc
"lleig"-adjective-ca "laid"-adjective-oc
"laid"-adjective-oc "lleig"-adjective-ca
"corresponent"-adjective-oc "corresponent"-adjective-ca
"corresponent"-adjective-ca "corresponent"-adjective-oc
"corresponent"-adjective-ca "correspondent"-adjective-oc
"correspondent"-adjective-oc "corresponent"-adjective-ca
"interminable"-adjective-ca "interminable"-adjective-oc
"interminable"-adjective-oc "interminable"-adjective-ca
"terrèstre"-adjective-oc "terrestre"-adjective-ca
"terrestre"-adjective-ca "terrèstre"-adjective-oc
"perillós"-adjective-ca "perilhós"-adjective-oc
"perilhós"-adjective-oc "perillós"-adjective-ca
"rigorós"-adjective-ca "rigorós"-adjective-oc
"rigorós"-adjective-oc "rigorós"-adjective-ca
"estricte"-adjective-ca "estricte"-adjective-oc
"estricte"-adjective-oc "estricte"-adjective-ca
"liquid"-adjective-oc "líquid"-adjective-ca
"líquid"-adjective-ca "liquid"-adjective-oc
"elementari"-adjective-oc "elemental"-adjective-ca
"elemental"-adjective-ca "elementari"-adjective-oc
"acceptable"-adjective-oc "acceptable"-adjective-ca
"acceptable"-adjective-ca "acceptable"-adjective-oc
"contradictòri"-adjective-oc "contradictori"-adjective-ca
"contradictori"-adjective-ca "contradictòri"-adjective-oc
"conflictiu"-adjective-oc "conflictiu"-adjective-ca
"conflictiu"-adjective-ca "conflictiu"-adjective-oc
"previsible"-adjective-oc "previsible"-adjective-ca
"previsible"-adjective-ca "previsible"-adjective-oc
"especulatiu"-adjective-oc "especulatiu"-adjective-ca
"especulatiu"-adjective-ca "especulatiu"-adjective-oc
"contribuïr"-verb-oc "contribuir"-verb-ca
"contribuir"-verb-ca "contribuïr"-verb-oc
"contribuir"-verb-ca "contribuir"-verb-oc
"contribuir"-verb-ca "contribusir"-verb-oc
"contribuir"-verb-oc "contribuir"-verb-ca
"contribusir"-verb-oc "contribuir"-verb-ca
"mencionar"-verb-ca "mencionar"-verb-oc
"mencionar"-verb-oc "mencionar"-verb-ca
"mencionar"-verb-oc "esmentar"-verb-ca
"esmentar"-verb-ca "mencionar"-verb-oc
"soscriure"-verb-oc "subscriure"-verb-ca
"subscriure"-verb-ca "soscriure"-verb-oc
"esfaçar"-verb-oc "esborrar"-verb-ca
"esborrar"-verb-ca "esfaçar"-verb-oc
"esborrar"-verb-ca "esborrar"-verb-oc
"esborrar"-verb-oc "esborrar"-verb-ca
"mesurar"-verb-ca "mesurar"-verb-oc
"mesurar"-verb-oc "mesurar"-verb-ca
"mesurar"-verb-oc "amidar"-verb-ca
"amidar"-verb-ca "mesurar"-verb-oc
"empuntar"-verb-oc "ensopegar"-verb-ca
"ensopegar"-verb-ca "empuntar"-verb-oc
"agreujar"-verb-oc "agreujar"-verb-ca
"agreujar"-verb-ca "agreujar"-verb-oc
"agreujar"-verb-ca "agravar"-verb-oc
"agravar"-verb-oc "agreujar"-verb-ca
"isolar"-verb-oc "aïllar"-verb-ca
"isolar"-verb-oc "isolar"-verb-ca
"aïllar"-verb-ca "isolar"-verb-oc
"isolar"-verb-ca "isolar"-verb-oc
"trionfar"-verb-oc "triomfar"-verb-ca
"triomfar"-verb-ca "trionfar"-verb-oc
"milhorar"-verb-oc "millorar"-verb-ca
"millorar"-verb-ca "milhorar"-verb-oc
"millorar"-verb-ca "melhorar"-verb-oc
"melhorar"-verb-oc "millorar"-verb-ca
"cristianar"-verb-oc "batejar"-verb-ca
"batejar"-verb-ca "cristianar"-verb-oc
"paralisar"-verb-oc "paralitzar"-verb-ca
"paralitzar"-verb-ca "paralisar"-verb-oc
"prescríuer"-verb-oc "prescriure"-verb-ca
"prescriure"-verb-ca "prescríuer"-verb-oc
"prescriure"-verb-ca "prescriure"-verb-oc
"prescriure"-verb-oc "prescriure"-verb-ca
"acompanhar"-verb-oc "acompanyar"-verb-ca
"acompanyar"-verb-ca "acompanhar"-verb-oc
"indignar"-verb-oc "indignar"-verb-ca
"indignar"-verb-ca "indignar"-verb-oc
"parcar"-verb-oc "aparcar"-verb-ca
"aparcar"-verb-ca "parcar"-verb-oc
"grafic"-adjective-oc "gràfic"-adjective-ca
"gràfic"-adjective-ca "grafic"-adjective-oc
"secar"-verb-oc "assecar"-verb-ca
"assecar"-verb-ca "secar"-verb-oc
"rasar"-verb-oc "afaitar"-verb-ca
"afaitar"-verb-ca "rasar"-verb-oc
"constatar"-verb-oc "constatar"-verb-ca
"constatar"-verb-ca "constatar"-verb-oc
"deslotjar"-verb-oc "desallotjar"-verb-ca
"desallotjar"-verb-ca "deslotjar"-verb-oc
"nocturn"-adjective-ca "nocturn"-adjective-oc
"nocturn"-adjective-oc "nocturn"-adjective-ca
"imprevist"-adjective-oc "imprevist"-adjective-ca
"imprevist"-adjective-ca "imprevist"-adjective-oc
"impressionar"-verb-oc "impressionar"-verb-ca
"impressionar"-verb-ca "impressionar"-verb-oc
"dromir"-verb-oc "dormir"-verb-ca
"dormir"-verb-ca "dromir"-verb-oc
"lent"-adjective-oc "lent"-adjective-ca
"lent"-adjective-ca "lent"-adjective-oc
"interimari"-adjective-oc "interí"-adjective-ca
"interí"-adjective-ca "interimari"-adjective-oc
"provisòri"-adjective-oc "provisional"-adjective-ca
"provisional"-adjective-ca "provisòri"-adjective-oc
"poderós"-adjective-oc "poderós"-adjective-ca
"poderós"-adjective-ca "poderós"-adjective-oc
"potent"-adjective-ca "potent"-adjective-oc
"potent"-adjective-oc "potent"-adjective-ca
"extèrn"-adjective-oc "extern"-adjective-ca
"extern"-adjective-ca "extèrn"-adjective-oc
"extern"-adjective-ca "extèrne"-adjective-oc
"extèrne"-adjective-oc "extern"-adjective-ca
"exterior"-adjective-oc "exterior"-adjective-ca
"exterior"-adjective-ca "exterior"-adjective-oc
"repressiu"-adjective-ca "repressiu"-adjective-oc
"repressiu"-adjective-oc "repressiu"-adjective-ca
"indigèna"-adjective-oc "indígena"-adjective-ca
"indígena"-adjective-ca "indigèna"-adjective-oc
"autoctòn"-adjective-oc "autòcton"-adjective-ca
"autòcton"-adjective-ca "autoctòn"-adjective-oc
"critic"-adjective-oc "crític"-adjective-ca
"crític"-adjective-ca "critic"-adjective-oc
"decisiu"-adjective-oc "decisiu"-adjective-ca
"decisiu"-adjective-ca "decisiu"-adjective-oc
"sonòr"-adjective-oc "sonor"-adjective-ca
"sonor"-adjective-ca "sonòr"-adjective-oc
"quotidian"-adjective-oc "quotidià"-adjective-ca
"quotidià"-adjective-ca "quotidian"-adjective-oc
"diari"-adjective-ca "jornalièr"-adjective-oc
"jornalièr"-adjective-oc "diari"-adjective-ca
"inoperant"-adjective-oc "inoperant"-adjective-ca
"inoperant"-adjective-ca "inoperant"-adjective-oc
"ineficaç"-adjective-oc "ineficaç"-adjective-ca
"ineficaç"-adjective-ca "ineficaç"-adjective-oc
"caotic"-adjective-oc "caòtic"-adjective-ca
"caòtic"-adjective-ca "caotic"-adjective-oc
"costièr"-adjective-oc "costaner"-adjective-ca
"costaner"-adjective-ca "costièr"-adjective-oc
"esquèrre"-adjective-oc "esquerre"-adjective-ca
"esquerre"-adjective-ca "esquèrre"-adjective-oc
"esquerre"-adjective-ca "quèrre"-adjective-oc
"esquerre"-adjective-ca "esquèr"-adjective-oc
"quèrre"-adjective-oc "esquerre"-adjective-ca
"esquèr"-adjective-oc "esquerre"-adjective-ca
"realista"-adjective-oc "realista"-adjective-ca
"realista"-adjective-ca "realista"-adjective-oc
"desmontar"-verb-oc "desmuntar"-verb-ca
"desmuntar"-verb-ca "desmontar"-verb-oc
"coheissar"-verb-oc "confessar"-verb-ca
"confessar"-verb-ca "coheissar"-verb-oc
"assassinar"-verb-oc "assassinar"-verb-ca
"assassinar"-verb-ca "assassinar"-verb-oc
"detectar"-verb-oc "detectar"-verb-ca
"detectar"-verb-ca "detectar"-verb-oc
"saldar"-verb-ca "saldar"-verb-oc
"saldar"-verb-oc "saldar"-verb-ca
"retratar"-verb-oc "retratar"-verb-ca
"retratar"-verb-ca "retratar"-verb-oc
"magic"-adjective-oc "màgic"-adjective-ca
"màgic"-adjective-ca "magic"-adjective-oc
"sociau"-adjective-oc "social"-adjective-ca
"social"-adjective-ca "sociau"-adjective-oc
"respirar"-verb-oc "respirar"-verb-ca
"respirar"-verb-ca "respirar"-verb-oc
"garantisar"-verb-oc "garantir"-verb-ca
"garantir"-verb-ca "garantisar"-verb-oc
"condicionar"-verb-oc "condicionar"-verb-ca
"condicionar"-verb-ca "condicionar"-verb-oc
"consumir"-verb-oc "consumir"-verb-ca
"consumir"-verb-ca "consumir"-verb-oc
"culminar"-verb-oc "culminar"-verb-ca
"culminar"-verb-ca "culminar"-verb-oc
"enganchar"-verb-oc "enganxar"-verb-ca
"enganxar"-verb-ca "enganchar"-verb-oc
"enganxar"-verb-ca "crochetar"-verb-oc
"crochetar"-verb-oc "enganxar"-verb-ca
"intèrne"-adjective-oc "intern"-adjective-ca
"intern"-adjective-ca "intèrne"-adjective-oc
"intern"-adjective-ca "intèrn"-adjective-oc
"intèrn"-adjective-oc "intern"-adjective-ca
"interior"-adjective-oc "interior"-adjective-ca
"interior"-adjective-ca "interior"-adjective-oc
"faltar"-verb-ca "mancar"-verb-oc
"mancar"-verb-oc "faltar"-verb-ca
"escríuer"-verb-oc "escriure"-verb-ca
"escriure"-verb-ca "escríuer"-verb-oc
"escriure"-verb-ca "escriure"-verb-oc
"escriure"-verb-oc "escriure"-verb-ca
"replicar"-verb-oc "replicar"-verb-ca
"replicar"-verb-ca "replicar"-verb-oc
"banhar"-verb-oc "banyar"-verb-ca
"banyar"-verb-ca "banhar"-verb-oc
"generalisar"-verb-oc "generalitzar"-verb-ca
"generalitzar"-verb-ca "generalisar"-verb-oc
"indusir"-verb-oc "induir"-verb-ca
"induir"-verb-ca "indusir"-verb-oc
"convéncer"-verb-oc "convèncer"-verb-ca
"convèncer"-verb-ca "convéncer"-verb-oc
"sufisent"-adjective-oc "suficient"-adjective-ca
"suficient"-adjective-ca "sufisent"-adjective-oc
"celibatari"-adjective-oc "solter"-adjective-ca
"solter"-adjective-ca "celibatari"-adjective-oc
"inferior"-adjective-oc "inferior"-adjective-ca
"inferior"-adjective-ca "inferior"-adjective-oc
"important"-adjective-oc "important"-adjective-ca
"important"-adjective-ca "important"-adjective-oc
"indesbrembable"-adjective-oc "inoblidable"-adjective-ca
"inoblidable"-adjective-ca "indesbrembable"-adjective-oc
"artistic"-adjective-oc "artístic"-adjective-ca
"artístic"-adjective-ca "artistic"-adjective-oc
"serrar"-verb-ca "ressegar"-verb-oc
"ressegar"-verb-oc "serrar"-verb-ca
"reservar"-verb-oc "reservar"-verb-ca
"reservar"-verb-ca "reservar"-verb-oc
"reténer"-verb-oc "retenir"-verb-ca
"retenir"-verb-ca "reténer"-verb-oc
"sorprendre"-verb-ca "susprene"-verb-oc
"sorprendre"-verb-ca "estonar"-verb-oc
"sorprendre"-verb-ca "suspréner"-verb-oc
"susprene"-verb-oc "sorprendre"-verb-ca
"estonar"-verb-oc "sorprendre"-verb-ca
"suspréner"-verb-oc "sorprendre"-verb-ca
"negre"-adjective-oc "negre"-adjective-ca
"negre"-adjective-ca "negre"-adjective-oc
"involontari"-adjective-oc "involuntari"-adjective-ca
"involuntari"-adjective-ca "involontari"-adjective-oc
"inconscient"-adjective-oc "inconscient"-adjective-ca
"inconscient"-adjective-ca "inconscient"-adjective-oc
"espontanèu"-adjective-oc "espontani"-adjective-ca
"espontani"-adjective-ca "espontanèu"-adjective-oc
"esporadic"-adjective-oc "esporàdic"-adjective-ca
"esporàdic"-adjective-ca "esporadic"-adjective-oc
"ridicul"-adjective-oc "ridícul"-adjective-ca
"ridícul"-adjective-ca "ridicul"-adjective-oc
"teoric"-adjective-oc "teòric"-adjective-ca
"teòric"-adjective-ca "teoric"-adjective-oc
"signar"-verb-oc "firmar"-verb-ca
"firmar"-verb-ca "signar"-verb-oc
"tipic"-adjective-oc "típic"-adjective-ca
"típic"-adjective-ca "tipic"-adjective-oc
"madur"-adjective-ca "madur"-adjective-oc
"madur"-adjective-oc "madur"-adjective-ca
"comòde"-adjective-oc "còmode"-adjective-ca
"còmode"-adjective-ca "comòde"-adjective-oc
"estetic"-adjective-oc "estètic"-adjective-ca
"estètic"-adjective-ca "estetic"-adjective-oc
"modèst"-adjective-oc "modest"-adjective-ca
"modest"-adjective-ca "modèst"-adjective-oc
"frenètic"-adjective-ca "frenetic"-adjective-oc
"frenetic"-adjective-oc "frenètic"-adjective-ca
"irreversible"-adjective-oc "irreversible"-adjective-ca
"irreversible"-adjective-ca "irreversible"-adjective-oc
"anticipar"-verb-oc "anticipar"-verb-ca
"anticipar"-verb-ca "anticipar"-verb-oc
"estauviar"-verb-oc "estalviar"-verb-ca
"estalviar"-verb-ca "estauviar"-verb-oc
"intercambiar"-verb-oc "intercanviar"-verb-ca
"intercanviar"-verb-ca "intercambiar"-verb-oc
"intercanviar"-verb-ca "escambiar"-verb-oc
"escambiar"-verb-oc "intercanviar"-verb-ca
"escambiar"-verb-oc "bescanviar"-verb-ca
"bescanviar"-verb-ca "escambiar"-verb-oc
"reabilitar"-verb-oc "rehabilitar"-verb-ca
"rehabilitar"-verb-ca "reabilitar"-verb-oc
"velhar"-verb-oc "vetllar"-verb-ca
"vetllar"-verb-ca "velhar"-verb-oc
"condemnar"-verb-oc "condemnar"-verb-ca
"condemnar"-verb-ca "condemnar"-verb-oc
"depausar"-verb-oc "dipositar"-verb-ca
"dipositar"-verb-ca "depausar"-verb-oc
"cauçar"-verb-oc "calçar"-verb-ca
"calçar"-verb-ca "cauçar"-verb-oc
"operar"-verb-oc "operar"-verb-ca
"operar"-verb-ca "operar"-verb-oc
"conservador"-adjective-oc "conservador"-adjective-ca
"conservador"-adjective-ca "conservador"-adjective-oc
"urban"-adjective-oc "urbà"-adjective-ca
"urbà"-adjective-ca "urban"-adjective-oc
"suprèm"-adjective-oc "suprem"-adjective-ca
"suprem"-adjective-ca "suprèm"-adjective-oc
"nòble"-adjective-oc "noble"-adjective-ca
"noble"-adjective-ca "nòble"-adjective-oc
"temptar"-verb-oc "temptar"-verb-ca
"temptar"-verb-ca "temptar"-verb-oc
"autonòm"-adjective-oc "autònom"-adjective-ca
"autònom"-adjective-ca "autonòm"-adjective-oc
"independent"-adjective-oc "independent"-adjective-ca
"independent"-adjective-ca "independent"-adjective-oc
"tribalhar"-verb-oc "treballar"-verb-ca
"treballar"-verb-ca "tribalhar"-verb-oc
"treballar"-verb-ca "trebalhar"-verb-oc
"treballar"-verb-ca "trabalhar"-verb-oc
"trebalhar"-verb-oc "treballar"-verb-ca
"trabalhar"-verb-oc "treballar"-verb-ca
"inflar"-verb-ca "holar"-verb-oc
"holar"-verb-oc "inflar"-verb-ca
"torturar"-verb-oc "torturar"-verb-ca
"torturar"-verb-ca "torturar"-verb-oc
"tormentar"-verb-oc "turmentar"-verb-ca
"turmentar"-verb-ca "tormentar"-verb-oc
"concretar"-verb-oc "concretar"-verb-ca
"concretar"-verb-ca "concretar"-verb-oc
"collaborar"-verb-oc "col·laborar"-verb-ca
"col·laborar"-verb-ca "collaborar"-verb-oc
"sofrir"-verb-oc "sofrir"-verb-ca
"sofrir"-verb-ca "sofrir"-verb-oc
