","-comma-eo ","-comma-ca
"proza"-adjective-eo "prosaic"-adjective-ca
"prosaic"-adjective-ca "proza"-adjective-eo
"prpers"-pronoun-eo "prpers_fort"-pronoun-ca
"prpers_fort"-pronoun-ca "prpers"-pronoun-eo
"prunelo"-noun-eo "aranyó"-noun-ca
"aranyó"-noun-ca "prunelo"-noun-eo
"prunelujo"-noun-eo "pruneller"-noun-ca
"pruneller"-noun-ca "prunelujo"-noun-eo
"prunte"-adverb-eo "en préstec"-adverb-ca
"en préstec"-adverb-ca "prunte"-adverb-eo
"prunujo"-noun-eo "pruner"-noun-ca
"pruner"-noun-ca "prunujo"-noun-eo
"psalmi"-verb-eo "salmejar"-verb-ca
"psalmi"-verb-eo "salmodiar"-verb-ca
"salmejar"-verb-ca "psalmi"-verb-eo
"salmodiar"-verb-ca "psalmi"-verb-eo
"psalmo"-noun-eo "psalm"-noun-ca
"psalm"-noun-ca "psalmo"-noun-eo
"psiko"-noun-eo "psique"-noun-ca
"psique"-noun-ca "psiko"-noun-eo
"pubera"-adjective-eo "púber"-adjective-ca
"púber"-adjective-ca "pubera"-adjective-eo
"publiko"-noun-eo "opinió pública"-noun-ca
"opinió pública"-noun-ca "publiko"-noun-eo
"puĉo"-noun-eo "colp d'estat"-noun-ca
"colp d'estat"-noun-ca "puĉo"-noun-eo
"pudelo"-noun-eo "caniche"-noun-ca
"caniche"-noun-ca "pudelo"-noun-eo
"pugo"-noun-eo "paner"-noun-ca
"paner"-noun-ca "pugo"-noun-eo
"pulbazaro"-noun-eo "encants"-noun-ca
"encants"-noun-ca "pulbazaro"-noun-eo
"pumiko"-noun-eo "pumicita"-noun-ca
"pumiko"-noun-eo "tosca"-noun-ca
"pumicita"-noun-ca "pumiko"-noun-eo
"tosca"-noun-ca "pumiko"-noun-eo
"punĉo"-noun-eo "ponx"-noun-ca
"ponx"-noun-ca "punĉo"-noun-eo
"pupilo"-noun-eo "nineta"-noun-ca
"nineta"-noun-ca "pupilo"-noun-eo
"pupitro"-noun-eo "pupitre"-noun-ca
"pupitre"-noun-ca "pupitro"-noun-eo
"pura"-adjective-eo "pulcre"-adjective-ca
"pulcre"-adjective-ca "pura"-adjective-eo
"pureco"-noun-eo "pulcritud"-noun-ca
"pulcritud"-noun-ca "pureco"-noun-eo
"rabobirdo"-noun-eo "rapinyaire"-noun-ca
"rapinyaire"-noun-ca "rabobirdo"-noun-eo
"radioteleskopo"-noun-eo "radiotelescopi"-noun-ca
"radiotelescopi"-noun-ca "radioteleskopo"-noun-eo
"rajo"-noun-eo "rajada"-noun-ca
"rajada"-noun-ca "rajo"-noun-eo
"rand"-noun-ca "rando"-noun-eo
"rango"-noun-eo "status"-noun-ca
"status"-noun-ca "rango"-noun-eo
"rapideco"-noun-eo "promptitud"-noun-ca
"promptitud"-noun-ca "rapideco"-noun-eo
"rapido"-noun-eo "ràpid"-noun-ca
"ràpid"-noun-ca "rapido"-noun-eo
"raportisto"-noun-eo "repòrter"-noun-ca
"repòrter"-noun-ca "raportisto"-noun-eo
"repòrter"-noun-ca "reportero"-noun-eo
"reportero"-noun-eo "repòrter"-noun-ca
"rastilo"-noun-eo "rampí"-noun-ca
"rastilo"-noun-eo "rascle"-noun-ca
"rampí"-noun-ca "rastilo"-noun-eo
"rascle"-noun-ca "rastilo"-noun-eo
"ravino"-noun-eo "torrental"-noun-ca
"torrental"-noun-ca "ravino"-noun-eo
"razilo"-noun-eo "màquina d'afaitar"-noun-ca
"màquina d'afaitar"-noun-ca "razilo"-noun-eo
"razio"-noun-eo "ràtzia"-noun-ca
"ràtzia"-noun-ca "razio"-noun-eo
"readapti"-verb-eo "readaptar"-verb-ca
"readaptar"-verb-ca "readapti"-verb-eo
"reelo"-noun-eo "real"-noun-ca
"real"-noun-ca "reelo"-noun-eo
"registro"-noun-eo "registrament"-noun-ca
"registrament"-noun-ca "registro"-noun-eo
"reĝo"-noun-eo "reietó"-noun-ca
"reietó"-noun-ca "reĝo"-noun-eo
"reietó"-noun-ca "regolo"-noun-eo
"regolo"-noun-eo "reietó"-noun-ca
"regolo"-noun-eo "bruel"-noun-ca
"bruel"-noun-ca "regolo"-noun-eo
"reguliganto"-noun-eo "regulador"-noun-ca
"regulador"-noun-ca "reguliganto"-noun-eo
"relo"-noun-eo "rail"-noun-ca
"rail"-noun-ca "relo"-noun-eo
"remparo"-noun-eo "antemural"-noun-ca
"antemural"-noun-ca "remparo"-noun-eo
"renegato"-noun-eo "renegat"-noun-ca
"renegat"-noun-ca "renegato"-noun-eo
"renomo"-noun-eo "anomenada"-noun-ca
"anomenada"-noun-ca "renomo"-noun-eo
"renoviganto"-noun-eo "renovador"-noun-ca
"renovador"-noun-ca "renoviganto"-noun-eo
"repago"-noun-eo "reembors"-noun-ca
"reembors"-noun-ca "repago"-noun-eo
"reembors"-noun-ca "remburso"-noun-eo
"remburso"-noun-eo "reembors"-noun-ca
"repudio"-noun-eo "repudi"-noun-ca
"repudi"-noun-ca "repudio"-noun-eo
"respondo"-noun-eo "contesta"-noun-ca
"contesta"-noun-ca "respondo"-noun-eo
"restaĵo"-noun-eo "escaig"-noun-ca
"escaig"-noun-ca "restaĵo"-noun-eo
"retadreso"-noun-eo "adreça electrònica"-noun-ca
"adreça electrònica"-noun-ca "retadreso"-noun-eo
"reviviĝo"-noun-eo "resurreció"-noun-ca
"resurreció"-noun-ca "reviviĝo"-noun-eo
"ribelulo"-noun-eo "sublevat"-noun-ca
"sublevat"-noun-ca "ribelulo"-noun-eo
"ribo"-noun-eo "groseller"-noun-ca
"ribo"-noun-eo "riber"-noun-ca
"groseller"-noun-ca "ribo"-noun-eo
"riber"-noun-ca "ribo"-noun-eo
"riĉulo"-noun-eo "ric"-noun-ca
"ric"-noun-ca "riĉulo"-noun-eo
"ridinda"-adjective-eo "cursi"-adjective-ca
"ridinda"-adjective-eo "esperpèntic"-adjective-ca
"ridinda"-adjective-eo "irrisori"-adjective-ca
"cursi"-adjective-ca "ridinda"-adjective-eo
"esperpèntic"-adjective-ca "ridinda"-adjective-eo
"irrisori"-adjective-ca "ridinda"-adjective-eo
"rikolto"-noun-eo "esplet"-noun-ca
"esplet"-noun-ca "rikolto"-noun-eo
"ripo"-noun-eo "quaderna"-noun-ca
"quaderna"-noun-ca "ripo"-noun-eo
"rismo"-noun-eo "raima"-noun-ca
"raima"-noun-ca "rismo"-noun-eo
"rokenrolo"-noun-eo "rock-and-roll"-noun-ca
"rock-and-roll"-noun-ca "rokenrolo"-noun-eo
"romanĉa"-adjective-eo "retoromanx"-adjective-ca
"retoromanx"-adjective-ca "romanĉa"-adjective-eo
"rombo"-noun-eo "rèmol"-noun-ca
"rèmol"-noun-ca "rombo"-noun-eo
"ronda tablo"-noun-eo "taula rodona"-noun-ca
"taula rodona"-noun-ca "ronda tablo"-noun-eo
"rondo"-noun-eo "rodona"-noun-ca
"rodona"-noun-ca "rondo"-noun-eo
"rostaĵo"-noun-eo "rostit"-noun-ca
"rostaĵo"-noun-eo "torrada"-noun-ca
"rostit"-noun-ca "rostaĵo"-noun-eo
"torrada"-noun-ca "rostaĵo"-noun-eo
"torrada"-noun-ca "toasto"-noun-eo
"toasto"-noun-eo "torrada"-noun-ca
"Ruando"-properNoun-eo "Rwanda"-properNoun-ca
"Rwanda"-properNoun-ca "Ruando"-properNoun-eo
"rubo"-noun-eo "escombraria"-noun-ca
"escombraria"-noun-ca "rubo"-noun-eo
"barsa"-noun-ca "rubuso"-noun-eo
"romeguera"-noun-ca "rubuso"-noun-eo
"ruĵo"-noun-eo "pintallavis"-noun-ca
"pintallavis"-noun-ca "ruĵo"-noun-eo
"ruldomo"-noun-eo "rulot"-noun-ca
"rulot"-noun-ca "ruldomo"-noun-eo
"rumoro"-noun-eo "brogit"-noun-ca
"rumoro"-noun-eo "bullícia"-noun-ca
"rumoro"-noun-eo "murmuri"-noun-ca
"brogit"-noun-ca "rumoro"-noun-eo
"bullícia"-noun-ca "rumoro"-noun-eo
"murmuri"-noun-ca "rumoro"-noun-eo
"Rusiljono"-properNoun-eo "el Rosselló"-properNoun-ca
"el Rosselló"-properNoun-ca "Rusiljono"-properNoun-eo
"ruslingva"-adjective-eo "russòfon"-adjective-ca
"russòfon"-adjective-ca "ruslingva"-adjective-eo
"ruslingvano"-noun-eo "russoparlant"-noun-ca
"ruslingvano"-noun-eo "russòfon"-noun-ca
"russoparlant"-noun-ca "ruslingvano"-noun-eo
"russòfon"-noun-ca "ruslingvano"-noun-eo
"ruto"-noun-eo "ruda"-noun-ca
"ruda"-noun-ca "ruto"-noun-eo
"sablohorloĝo"-noun-eo "ampolleta"-noun-ca
"ampolleta"-noun-ca "sablohorloĝo"-noun-eo
"sadisto"-noun-eo "sàdic"-noun-ca
"sàdic"-noun-ca "sadisto"-noun-eo
"saĝa"-adjective-eo "entenimentat"-adjective-ca
"entenimentat"-adjective-ca "saĝa"-adjective-eo
"sago"-noun-eo "sageta"-noun-ca
"sageta"-noun-ca "sago"-noun-eo
"saĝo"-noun-eo "juí"-noun-ca
"saĝo"-noun-eo "trellat"-noun-ca
"juí"-noun-ca "saĝo"-noun-eo
"trellat"-noun-ca "saĝo"-noun-eo
"ŝakalo"-noun-eo "xacal"-noun-ca
"xacal"-noun-ca "ŝakalo"-noun-eo
"ŝakri"-verb-eo "comerciejar"-verb-ca
"ŝakri"-verb-eo "negociejar"-verb-ca
"comerciejar"-verb-ca "ŝakri"-verb-eo
"negociejar"-verb-ca "ŝakri"-verb-eo
"salato"-noun-eo "ensalada"-noun-ca
"salato"-noun-eo "samfaina"-noun-ca
"ensalada"-noun-ca "salato"-noun-eo
"samfaina"-noun-ca "salato"-noun-eo
"ŝalmo"-noun-eo "caramella"-noun-ca
"ŝalmo"-noun-eo "flabiol"-noun-ca
"ŝalmo"-noun-eo "xeremia"-noun-ca
"caramella"-noun-ca "ŝalmo"-noun-eo
"flabiol"-noun-ca "ŝalmo"-noun-eo
"xeremia"-noun-ca "ŝalmo"-noun-eo
"samseksema"-adjective-eo "gais i lesbianes"-adjective-ca
"gais i lesbianes"-adjective-ca "samseksema"-adjective-eo
"sandviĉo"-noun-eo "badall"-noun-ca
"badall"-noun-ca "sandviĉo"-noun-eo
"santalo"-noun-eo "sàndal"-noun-ca
"sàndal"-noun-ca "santalo"-noun-eo
"sarkilo"-noun-eo "circell"-noun-ca
"circell"-noun-ca "sarkilo"-noun-eo
"Saud-Arabio"-properNoun-eo "l'Aràbia Saudita"-properNoun-ca
"l'Aràbia Saudita"-properNoun-ca "Saud-Arabio"-properNoun-eo
"ŝaŭmo"-noun-eo "bava"-noun-ca
"bava"-noun-ca "ŝaŭmo"-noun-eo
"sedimenti"-verb-eo "assolar-se"-verb-ca
"sedimenti"-verb-eo "assorrar-se"-verb-ca
"sedimenti"-verb-eo "sedimentar-se"-verb-ca
"assolar-se"-verb-ca "sedimenti"-verb-eo
"assorrar-se"-verb-ca "sedimenti"-verb-eo
"sedimentar-se"-verb-ca "sedimenti"-verb-eo
"sefardo"-noun-eo "sefardita"-noun-ca
"sefardita"-noun-ca "sefardo"-noun-eo
"segaĵo"-noun-eo "serradures"-noun-ca
"serradures"-noun-ca "segaĵo"-noun-eo
"Sejŝeloj"-properNoun-eo "les Seychelles"-properNoun-ca
"les Seychelles"-properNoun-ca "Sejŝeloj"-properNoun-eo
"sekrecii"-verb-eo "secretar"-verb-ca
"secretar"-verb-ca "sekrecii"-verb-eo
"seksperforto"-noun-eo "estupre"-noun-ca
"estupre"-noun-ca "seksperforto"-noun-eo
"sekvaĵo"-noun-eo "xacra"-noun-ca
"xacra"-noun-ca "sekvaĵo"-noun-eo
"sekve"-adverb-eo "a conseqüència"-adverb-ca
"a conseqüència"-adverb-ca "sekve"-adverb-eo
"selakto"-noun-eo "xerigot"-noun-ca
"xerigot"-noun-ca "selakto"-noun-eo
"ŝelko"-noun-eo "tirants"-noun-ca
"tirants"-noun-ca "ŝelko"-noun-eo
"ŝelo"-noun-eo "esclòfia"-noun-ca
"esclòfia"-noun-ca "ŝelo"-noun-eo
"senescepte"-adverb-eo "sense excepció"-adverb-ca
"sense excepció"-adverb-ca "senescepte"-adverb-eo
"senhejmulo"-noun-eo "sense sostre"-noun-ca
"sense sostre"-noun-ca "senhejmulo"-noun-eo
"senhezite"-adverb-eo "sense vacil·lar"-adverb-ca
"sense vacil·lar"-adverb-ca "senhezite"-adverb-eo
"senhonta"-adjective-eo "poca-pena"-adjective-ca
"poca-pena"-adjective-ca "senhonta"-adjective-eo
"senkompata"-adjective-eo "impietós"-adjective-ca
"impietós"-adjective-ca "senkompata"-adjective-eo
"senkultura"-adjective-eo "inculte"-adjective-ca
"inculte"-adjective-ca "senkultura"-adjective-eo
"sennaciismo"-noun-eo "anacionalisme"-noun-ca
"anacionalisme"-noun-ca "sennaciismo"-noun-eo
"senprokraste"-adverb-eo "a l'acte"-adverb-ca
"a l'acte"-adverb-ca "senprokraste"-adverb-eo
"senrespondeculo"-noun-eo "irresponsable"-noun-ca
"irresponsable"-noun-ca "senrespondeculo"-noun-eo
"irresponsable"-noun-ca "senresponsulo"-noun-eo
"senresponsulo"-noun-eo "irresponsable"-noun-ca
"sensencaĵo"-noun-eo "desficaci"-noun-ca
"sensencaĵo"-noun-eo "despropòsit"-noun-ca
"sensencaĵo"-noun-eo "estirabot"-noun-ca
"sensencaĵo"-noun-eo "pitafi"-noun-ca
"desficaci"-noun-ca "sensencaĵo"-noun-eo
"despropòsit"-noun-ca "sensencaĵo"-noun-eo
"estirabot"-noun-ca "sensencaĵo"-noun-eo
"pitafi"-noun-ca "sensencaĵo"-noun-eo
"sentime"-adverb-eo "sense por"-adverb-ca
"sense por"-adverb-ca "sentime"-adverb-eo
"senviva"-adjective-eo "exànime"-adjective-ca
"exànime"-adjective-ca "senviva"-adjective-eo
"sepio"-noun-eo "sèpia"-noun-ca
"sèpia"-noun-ca "sepio"-noun-eo
"serpo"-noun-eo "podadora"-noun-ca
"podadora"-noun-ca "serpo"-noun-eo
"ŝerpo"-noun-eo "xerpa"-noun-ca
"xerpa"-noun-ca "ŝerpo"-noun-eo
"siberiano"-noun-eo "siberià"-noun-ca
"siberià"-noun-ca "siberiano"-noun-eo
"sidejo"-noun-eo "la seu"-noun-ca
"sidejo"-noun-eo "seu social"-noun-ca
"sidejo"-noun-eo "una seu"-noun-ca
"la seu"-noun-ca "sidejo"-noun-eo
"seu social"-noun-ca "sidejo"-noun-eo
"una seu"-noun-ca "sidejo"-noun-eo
"sieĝo"-noun-eo "mobbing"-noun-ca
"mobbing"-noun-ca "sieĝo"-noun-eo
"sigelvakso"-noun-eo "lacre"-noun-ca
"lacre"-noun-ca "sigelvakso"-noun-eo
"ŝijaismo"-noun-eo "xiisme"-noun-ca
"xiisme"-noun-ca "ŝijaismo"-noun-eo
"ŝika"-adjective-eo "pijo"-adjective-ca
"pijo"-adjective-ca "ŝika"-adjective-eo
"simetrio"-noun-eo "simetricitat"-noun-ca
"simetricitat"-noun-ca "simetrio"-noun-eo
"simplulo"-noun-eo "enze"-noun-ca
"enze"-noun-ca "simplulo"-noun-eo
"sindona"-adjective-eo "abnegat"-adjective-ca
"abnegat"-adjective-ca "sindona"-adjective-eo
"singarda"-adjective-eo "caut"-adjective-ca
"caut"-adjective-ca "singarda"-adjective-eo
"singardemo"-noun-eo "circumspecció"-noun-ca
"circumspecció"-noun-ca "singardemo"-noun-eo
"sinki"-verb-eo "afonar-se"-verb-ca
"sinki"-verb-eo "enfonsar-se"-verb-ca
"afonar-se"-verb-ca "sinki"-verb-eo
"enfonsar-se"-verb-ca "sinki"-verb-eo
"sinonimo"-noun-eo "sinònim"-noun-ca
"sinònim"-noun-ca "sinonimo"-noun-eo
"sinsekve"-adverb-eo "sucesivament"-adverb-ca
"sucesivament"-adverb-ca "sinsekve"-adverb-eo
"ŝipo"-noun-eo "barco"-noun-ca
"barco"-noun-ca "ŝipo"-noun-eo
"siria"-adjective-eo "siri"-adjective-ca
"siri"-adjective-ca "siria"-adjective-eo
"siriano"-noun-eo "siri"-noun-ca
"siri"-noun-ca "siriano"-noun-eo
"siroko"-noun-eo "xaloc"-noun-ca
"xaloc"-noun-ca "siroko"-noun-eo
"situacio"-noun-eo "conjuntiva"-noun-ca
"conjuntiva"-noun-ca "situacio"-noun-eo
"skapolo"-noun-eo "escàpula"-noun-ca
"skapolo"-noun-eo "omòplat"-noun-ca
"escàpula"-noun-ca "skapolo"-noun-eo
"omòplat"-noun-ca "skapolo"-noun-eo
"skapulario"-noun-eo "escapulari"-noun-ca
"escapulari"-noun-ca "skapulario"-noun-eo
"skarlatino"-noun-eo "escarlatina"-noun-ca
"escarlatina"-noun-ca "skarlatino"-noun-eo
"skarpo"-noun-eo "cabestrell"-noun-ca
"cabestrell"-noun-ca "skarpo"-noun-eo
"skolastiko"-noun-eo "escolàstica"-noun-ca
"escolàstica"-noun-ca "skolastiko"-noun-eo
"skolopo"-noun-eo "becada"-noun-ca
"becada"-noun-ca "skolopo"-noun-eo
"skombro"-noun-eo "cavalla"-noun-ca
"cavalla"-noun-ca "skombro"-noun-eo
"skorpio"-noun-eo "alacrà"-noun-ca
"alacrà"-noun-ca "skorpio"-noun-eo
"skoto"-noun-eo "escocès"-noun-ca
"escocès"-noun-ca "skoto"-noun-eo
"skrupulo"-noun-eo "escrupolositat"-noun-ca
"escrupolositat"-noun-ca "skrupulo"-noun-eo
"skurĝo"-noun-eo "assot"-noun-ca
"assot"-noun-ca "skurĝo"-noun-eo
"skvamo"-noun-eo "escama"-noun-ca
"escama"-noun-ca "skvamo"-noun-eo
"ŝminko"-noun-eo "afait"-noun-ca
"afait"-noun-ca "ŝminko"-noun-eo
"smirgi"-verb-eo "esmerilar"-verb-ca
"esmerilar"-verb-ca "smirgi"-verb-eo
"smirgo"-noun-eo "esmeril"-noun-ca
"esmeril"-noun-ca "smirgo"-noun-eo
"snobo"-noun-eo "esnob"-noun-ca
"esnob"-noun-ca "snobo"-noun-eo
"socilingvistike"-adverb-eo "sociolingüísticament"-adverb-ca
"sociolingüísticament"-adverb-ca "socilingvistike"-adverb-eo
"soklo"-noun-eo "basament"-noun-ca
"basament"-noun-ca "soklo"-noun-eo
"soko"-noun-eo "rella"-noun-ca
"rella"-noun-ca "soko"-noun-eo
"sola"-adjective-eo "a soles"-adjective-ca
"a soles"-adjective-ca "sola"-adjective-eo
"sole"-adverb-eo "a soles"-adverb-ca
"a soles"-adverb-ca "sole"-adverb-eo
"solido"-noun-eo "sòlid"-noun-ca
"sòlid"-noun-ca "solido"-noun-eo
"sombra"-adjective-eo "melangiós"-adjective-ca
"melangiós"-adjective-ca "sombra"-adjective-eo
"somnambulo"-noun-eo "somnàmbul"-noun-ca
"somnàmbul"-noun-ca "somnambulo"-noun-eo
"sondi"-verb-eo "escandallar"-verb-ca
"sondi"-verb-eo "sondar"-verb-ca
"escandallar"-verb-ca "sondi"-verb-eo
"sondar"-verb-ca "sondi"-verb-eo
"sondilo"-noun-eo "escandall"-noun-ca
"escandall"-noun-ca "sondilo"-noun-eo
"sonoro"-noun-eo "sonar"-noun-ca
"sonar"-noun-ca "sonoro"-noun-eo
"sopiro"-noun-eo "enyorament"-noun-ca
"enyorament"-noun-ca "sopiro"-noun-eo
"soprana"-adjective-eo "soprano"-adjective-ca
"soprano"-adjective-ca "soprana"-adjective-eo
"sorgo"-noun-eo "melca"-noun-ca
"sorgo"-noun-eo "sorgo"-noun-ca
"melca"-noun-ca "sorgo"-noun-eo
"sorgo"-noun-ca "sorgo"-noun-eo
"soriko"-noun-eo "musaranya"-noun-ca
"musaranya"-noun-ca "soriko"-noun-eo
"sorpo"-noun-eo "serva"-noun-ca
"serva"-noun-ca "sorpo"-noun-eo
"astrugància"-noun-ca "sorto"-noun-eo
"ŝovinisto"-noun-eo "xovinista"-noun-ca
"xovinista"-noun-ca "ŝovinisto"-noun-eo
"spaliro"-noun-eo "acordonament"-noun-ca
"spaliro"-noun-eo "emparrat"-noun-ca
"acordonament"-noun-ca "spaliro"-noun-eo
"emparrat"-noun-ca "spaliro"-noun-eo
"spatelo"-noun-eo "espàtula"-noun-ca
"espàtula"-noun-ca "spatelo"-noun-eo
"ŝpato"-noun-eo "fanga"-noun-ca
"fanga"-noun-ca "ŝpato"-noun-eo
"spertulo"-noun-eo "pèrit"-noun-ca
"pèrit"-noun-ca "spertulo"-noun-eo
"spino"-noun-eo "espinada"-noun-ca
"espinada"-noun-ca "spino"-noun-eo
"spioni"-verb-eo "guipar"-verb-ca
"guipar"-verb-ca "spioni"-verb-eo
"spleno"-noun-eo "esplín"-noun-ca
"esplín"-noun-ca "spleno"-noun-eo
"spuro"-noun-eo "fressa"-noun-ca
"fressa"-noun-ca "spuro"-noun-eo
"sputi"-verb-eo "esputar"-verb-ca
"esputar"-verb-ca "sputi"-verb-eo
"ŝraŭbo"-noun-eo "grampó"-noun-ca
"grampó"-noun-ca "ŝraŭbo"-noun-eo
"stabestro"-noun-eo "cap de l'estat major"-noun-ca
"cap de l'estat major"-noun-ca "stabestro"-noun-eo
"stako"-noun-eo "estiba"-noun-ca
"estiba"-noun-ca "stako"-noun-eo
"ŝtatestro"-noun-eo "cap d'estat"-noun-ca
"ŝtatestro"-noun-eo "cap de l'estat"-noun-ca
"cap d'estat"-noun-ca "ŝtatestro"-noun-eo
"cap de l'estat"-noun-ca "ŝtatestro"-noun-eo
"ŝtato"-noun-eo "Estat"-noun-ca
"Estat"-noun-ca "ŝtato"-noun-eo
"ŝtelisto"-noun-eo "pispa"-noun-ca
"pispa"-noun-ca "ŝtelisto"-noun-eo
"sternumo"-noun-eo "estern"-noun-ca
"sternumo"-noun-eo "estèrnum"-noun-ca
"estern"-noun-ca "sternumo"-noun-eo
"estèrnum"-noun-ca "sternumo"-noun-eo
"stifto"-noun-eo "xaveta"-noun-ca
"xaveta"-noun-ca "stifto"-noun-eo
"stilzo"-noun-eo "xanca"-noun-ca
"xanca"-noun-ca "stilzo"-noun-eo
"stinki"-verb-eo "tufejar"-verb-ca
"tufejar"-verb-ca "stinki"-verb-eo
"stipendio"-noun-eo "estipendi"-noun-ca
"estipendi"-noun-ca "stipendio"-noun-eo
"stolo"-noun-eo "estola"-noun-ca
"estola"-noun-ca "stolo"-noun-eo
"stomako"-noun-eo "ventrell"-noun-ca
"ventrell"-noun-ca "stomako"-noun-eo
"ŝtormo"-noun-eo "tempestat"-noun-ca
"tempestat"-noun-ca "ŝtormo"-noun-eo
"tempestat"-noun-ca "tempesto"-noun-eo
"tempesto"-noun-eo "tempestat"-noun-ca
"strangoli"-verb-eo "escanyar"-verb-ca
"strangoli"-verb-eo "estrangular"-verb-ca
"escanyar"-verb-ca "strangoli"-verb-eo
"estrangular"-verb-ca "strangoli"-verb-eo
"straso"-noun-eo "quincalla"-noun-ca
"quincalla"-noun-ca "straso"-noun-eo
"strebi"-verb-eo "esforçar-se"-verb-ca
"esforçar-se"-verb-ca "strebi"-verb-eo
"streko"-noun-eo "retxa"-noun-ca
"retxa"-noun-ca "streko"-noun-eo
"ŝtrumpeto"-noun-eo "calcetí"-noun-ca
"calcetí"-noun-ca "ŝtrumpeto"-noun-eo
"ŝtrumpo"-noun-eo "mitja"-noun-ca
"mitja"-noun-ca "ŝtrumpo"-noun-eo
"stulta"-adjective-eo "estult"-adjective-ca
"estult"-adjective-ca "stulta"-adjective-eo
"stultaĵo"-noun-eo "bajanada"-noun-ca
"stultaĵo"-noun-eo "bertranada"-noun-ca
"stultaĵo"-noun-eo "niciesa"-noun-ca
"stultaĵo"-noun-eo "rucada"-noun-ca
"bajanada"-noun-ca "stultaĵo"-noun-eo
"bertranada"-noun-ca "stultaĵo"-noun-eo
"niciesa"-noun-ca "stultaĵo"-noun-eo
"rucada"-noun-ca "stultaĵo"-noun-eo
"stulteco"-noun-eo "estultícia"-noun-ca
"estultícia"-noun-ca "stulteco"-noun-eo
"stultulo"-noun-eo "tòtil"-noun-ca
"tòtil"-noun-ca "stultulo"-noun-eo
"stumbli"-verb-eo "entrebancar-se"-verb-ca
"entrebancar-se"-verb-ca "stumbli"-verb-eo
"sturno"-noun-eo "estornell"-noun-ca
"estornell"-noun-ca "sturno"-noun-eo
"subalterna"-adjective-eo "subordinat"-adjective-ca
"subordinat"-adjective-ca "subalterna"-adjective-eo
"subite"-adverb-eo "a l'ensec"-adverb-ca
"subite"-adverb-eo "de colp"-adverb-ca
"subite"-adverb-eo "en sec"-adverb-ca
"a l'ensec"-adverb-ca "subite"-adverb-eo
"de colp"-adverb-ca "subite"-adverb-eo
"en sec"-adverb-ca "subite"-adverb-eo
"subjupo"-noun-eo "enagos"-noun-ca
"enagos"-noun-ca "subjupo"-noun-eo
"sublimo"-noun-eo "altesa"-noun-ca
"altesa"-noun-ca "sublimo"-noun-eo
"submetado"-noun-eo "submetre"-noun-ca
"submetre"-noun-ca "submetado"-noun-eo
"submetre"-noun-ca "submeto"-noun-eo
"submeto"-noun-eo "submetre"-noun-ca
"subskribinto"-noun-eo "infrascrit"-noun-ca
"infrascrit"-noun-ca "subskribinto"-noun-eo
"subtila"-adjective-eo "alambinat"-adjective-ca
"alambinat"-adjective-ca "subtila"-adjective-eo
"Sud-Afriko"-properNoun-eo "República de Sud-Àfrica"-properNoun-ca
"Sud-Afriko"-properNoun-eo "Sud-Àfrica"-properNoun-ca
"República de Sud-Àfrica"-properNoun-ca "Sud-Afriko"-properNoun-eo
"Sud-Àfrica"-properNoun-ca "Sud-Afriko"-properNoun-eo
"sufoka"-adjective-eo "xafogós"-adjective-ca
"sufoka"-adjective-eo "xardorós"-adjective-ca
"xafogós"-adjective-ca "sufoka"-adjective-eo
"xardorós"-adjective-ca "sufoka"-adjective-eo
"sugesto"-noun-eo "entretoc"-noun-ca
"entretoc"-noun-ca "sugesto"-noun-eo
"suko"-noun-eo "electra"-noun-ca
"electra"-noun-ca "suko"-noun-eo
"sukurismo"-noun-eo "socorrisme"-noun-ca
"socorrisme"-noun-ca "sukurismo"-noun-eo
"cissura"-noun-ca "sulko"-noun-eo
"sultano"-noun-eo "soldà"-noun-ca
"soldà"-noun-ca "sultano"-noun-eo
"sunbruno"-noun-eo "bronzejat"-noun-ca
"sunbruno"-noun-eo "embruniment"-noun-ca
"bronzejat"-noun-ca "sunbruno"-noun-eo
"embruniment"-noun-ca "sunbruno"-noun-eo
"superforto"-noun-eo "predominança"-noun-ca
"predominança"-noun-ca "superforto"-noun-eo
"superjaro"-noun-eo "any de traspàs"-noun-ca
"any de traspàs"-noun-ca "superjaro"-noun-eo
"supozo"-noun-eo "presunció"-noun-ca
"presunció"-noun-ca "supozo"-noun-eo
"surdulo"-noun-eo "sord"-noun-ca
"sord"-noun-ca "surdulo"-noun-eo
"surogato"-noun-eo "succedani"-noun-ca
"succedani"-noun-ca "surogato"-noun-eo
"suspektinda"-adjective-eo "suspecte"-adjective-ca
"suspecte"-adjective-ca "suspektinda"-adjective-eo
"suspekto"-noun-eo "suspicàcia"-noun-ca
"suspicàcia"-noun-ca "suspekto"-noun-eo
"susuri"-verb-eo "remorejar"-verb-ca
"remorejar"-verb-ca "susuri"-verb-eo
"ŝvebi"-verb-eo "planar"-verb-ca
"planar"-verb-ca "ŝvebi"-verb-eo
"svelta"-adjective-eo "abrinat"-adjective-ca
"abrinat"-adjective-ca "svelta"-adjective-eo
"sveno"-noun-eo "esvaiment"-noun-ca
"sveno"-noun-eo "esvaniment"-noun-ca
"esvaiment"-noun-ca "sveno"-noun-eo
"esvaniment"-noun-ca "sveno"-noun-eo
"tabano"-noun-eo "tàvec"-noun-ca
"tàvec"-noun-ca "tabano"-noun-eo
"tablojdo"-noun-eo "comprimit"-noun-ca
"comprimit"-noun-ca "tablojdo"-noun-eo
