"pomoćan"-adjective-hbs "support"-adjective-eng
"represija"-noun-hbs "repression"-noun-eng
"revija"-noun-hbs "journal"-noun-eng
"revija"-noun-hbs "show"-noun-eng
"sakristija"-noun-hbs "sacristy"-noun-eng
"sakristija"-noun-hbs "vestry"-noun-eng
"sanjarija"-noun-hbs "daydream"-noun-eng
"slikarija"-noun-hbs "painting"-noun-eng
"sljeparija"-noun-hbs "delusion"-noun-eng
"stipendija"-noun-hbs "stipend"-noun-eng
"svinjarija"-noun-hbs "nastiness"-noun-eng
"varijacija"-noun-hbs "variation"-noun-eng
"zanatlija"-noun-hbs "artificer"-noun-eng
"zanatlija"-noun-hbs "craftsman"-noun-eng
"prilika"-noun-hbs "chance"-noun-eng
"zraka"-noun-hbs "air"-noun-eng
"mistika"-noun-hbs "mystique"-noun-eng
"zbrka"-noun-hbs "confusion"-noun-eng
"dlaka"-noun-hbs "hair"-noun-eng
"olovka"-noun-hbs "pencil"-noun-eng
"pretpostavka"-noun-hbs "assumption"-noun-eng
"školjka"-noun-hbs "clam"-noun-eng
"školjka"-noun-hbs "seashell"-noun-eng
"školjka"-noun-hbs "shell"-noun-eng
"čipka"-noun-hbs "lace"-noun-eng
"čistka"-noun-hbs "purge"-noun-eng
"pljačka"-noun-hbs "burglary"-noun-eng
"pljačka"-noun-hbs "robbery"-noun-eng
"pljačka"-noun-hbs "theft"-noun-eng
"opaska"-noun-hbs "note"-noun-eng
"opaska"-noun-hbs "remark"-noun-eng
"dosjetka"-noun-hbs "pun"-noun-eng
"dosjetka"-noun-hbs "quip"-noun-eng
"beretka"-noun-hbs "beret"-noun-eng
"gomila"-noun-hbs "bunch"-noun-eng
"budala"-noun-hbs "fool"-noun-eng
"upala"-noun-hbs "inflammation"-noun-eng
"ćela"-noun-hbs "bald head"-noun-eng
"ilegala"-noun-hbs "illegality"-noun-eng
"kola"-noun-hbs "carriage"-noun-eng
"kola"-noun-hbs "car"-noun-eng
"kula"-noun-hbs "tower"-noun-eng
"mula"-noun-hbs "mule"-noun-eng
"mula"-noun-hbs "Mullah"-noun-eng
"parcela"-noun-hbs "parcel"-noun-eng
"parola"-noun-hbs "slogan"-noun-eng
"patrola"-noun-hbs "patrol"-noun-eng
"provala"-noun-hbs "burglary"-noun-eng
"rebula"-noun-hbs "Ribolla"-noun-eng
"šala"-noun-hbs "jest"-noun-eng
"šala"-noun-hbs "joke"-noun-eng
"samokontrola"-noun-hbs "self-control"-noun-eng
"strijela"-noun-hbs "arrow"-noun-eng
"velesila"-noun-hbs "superpower"-noun-eng
"zahvala"-noun-hbs "thanks"-noun-eng
"zdjela"-noun-hbs "bowl"-noun-eng
"žila"-noun-hbs "vein"-noun-eng
"guma"-noun-hbs "rubber"-noun-eng
"krama"-noun-hbs "junk"-noun-eng
"kuma"-noun-hbs "godmother"-noun-eng
"pidžama"-noun-hbs "pajamas"-noun-eng
"plima"-noun-hbs "tide"-noun-eng
"plima"-noun-hbs "high tide"-noun-eng
"polutama"-noun-hbs "penumbra"-noun-eng
"polutama"-noun-hbs "shade"-noun-eng
"reklama"-noun-hbs "ad"-noun-eng
"reklama"-noun-hbs "advertisement"-noun-eng
"trauma"-noun-hbs "trauma"-noun-eng
"hrpa"-noun-hbs "bunch"-noun-eng
"hrpa"-noun-hbs "heap"-noun-eng
"petina"-noun-hbs "fifth"-noun-eng
"sedmina"-noun-hbs "seventh"-noun-eng
"bušotina"-noun-hbs "bore"-noun-eng
"bušotina"-noun-hbs "borehole"-noun-eng
"škrinja"-noun-hbs "chest"-noun-eng
"buna"-noun-hbs "rebellion"-noun-eng
"grana"-noun-hbs "branch"-noun-eng
"mahuna"-noun-hbs "pod"-noun-eng
"megatona"-noun-hbs "megaton"-noun-eng
"mijena"-noun-hbs "change"-noun-eng
"mijena"-noun-hbs "phase"-noun-eng
"mrena"-noun-hbs "cataract"-noun-eng
"nakana"-noun-hbs "intention"-noun-eng
"opsjena"-noun-hbs "illusion"-noun-eng
"opsjena"-noun-hbs "mirage"-noun-eng
"pelena"-noun-hbs "diaper"-noun-eng
"pilana"-noun-hbs "sawmill"-noun-eng
"pjena"-noun-hbs "foam"-noun-eng
"pjena"-noun-hbs "froth"-noun-eng
"pobuna"-noun-hbs "rebellion"-noun-eng
"prehrana"-noun-hbs "diet"-noun-eng
"samoobmana"-noun-hbs "self-deception"-noun-eng
"samoobmana"-noun-hbs "self-illusion"-noun-eng
"sjena"-noun-hbs "shadow"-noun-eng
"spona"-noun-hbs "bond"-noun-eng
"spona"-noun-hbs "link"-noun-eng
"stijena"-noun-hbs "rock"-noun-eng
"štrena"-noun-hbs "skein"-noun-eng
"struna"-noun-hbs "string"-noun-eng
"zabuna"-noun-hbs "confusion"-noun-eng
"zabuna"-noun-hbs "error"-noun-eng
"butina"-noun-hbs "thigh"-noun-eng
"dina"-noun-hbs "dune"-noun-eng
"grmljavina"-noun-hbs "thunder"-noun-eng
"hladovina"-noun-hbs "shade"-noun-eng
"jamčevina"-noun-hbs "bail"-noun-eng
"kosina"-noun-hbs "slope"-noun-eng
"kotlina"-noun-hbs "ravine"-noun-eng
"kovina"-noun-hbs "metal"-noun-eng
"krivotvorina"-noun-hbs "counterfeit"-noun-eng
"krivotvorina"-noun-hbs "fake"-noun-eng
"krivotvorina"-noun-hbs "forgery"-noun-eng
"ljetina"-noun-hbs "yield"-noun-eng
"lukavština"-noun-hbs "trick"-noun-eng
"mješavina"-noun-hbs "mix"-noun-eng
"mješavina"-noun-hbs "mixture"-noun-eng
"modrina"-noun-hbs "blue"-noun-eng
"moždina"-noun-hbs "spinal cord"-noun-eng
"mrcina"-noun-hbs "bastard"-noun-eng
"mrcina"-noun-hbs "carcass"-noun-eng
"neistina"-noun-hbs "untruth"-noun-eng
"oblina"-noun-hbs "curve"-noun-eng
"ogrebotina"-noun-hbs "scratch"-noun-eng
"olupina"-noun-hbs "wreck"-noun-eng
"oštrina"-noun-hbs "sharpness"-noun-eng
"otopina"-noun-hbs "solution"-noun-eng
"patvorina"-noun-hbs "forgery"-noun-eng
"pogrebnina"-noun-hbs "funeral expenses"-noun-eng
"poluistina"-noun-hbs "half-truth"-noun-eng
"potrepština"-noun-hbs "supply"-noun-eng
"praznina"-noun-hbs "void"-noun-eng
"prljavština"-noun-hbs "dirt"-noun-eng
"pukotina"-noun-hbs "crack"-noun-eng
"ravnina"-noun-hbs "plane"-noun-eng
"rodbina"-noun-hbs "relative"-noun-eng
"rogožina"-noun-hbs "mat"-noun-eng
"ruševina"-noun-hbs "ruin"-noun-eng
"širina"-noun-hbs "width"-noun-eng
"sirovina"-noun-hbs "raw material"-noun-eng
"školarina"-noun-hbs "tuition"-noun-eng
"školarina"-noun-hbs "tuition fee"-noun-eng
"slavina"-noun-hbs "faucet"-noun-eng
"slavina"-noun-hbs "tap"-noun-eng
"sobetina"-noun-hbs "big room"-noun-eng
"staklenina"-noun-hbs "glassware"-noun-eng
"starješina"-noun-hbs "elder"-noun-eng
"strmina"-noun-hbs "slope"-noun-eng
"šupljina"-noun-hbs "cavity"-noun-eng
"šupljina"-noun-hbs "hollow"-noun-eng
"svježina"-noun-hbs "freshness"-noun-eng
"tišina"-noun-hbs "silence"-noun-eng
"tmina"-noun-hbs "darkness"-noun-eng
"tratina"-noun-hbs "meadow"-noun-eng
"trošarina"-noun-hbs "excise"-noun-eng
"tvorevina"-noun-hbs "creation"-noun-eng
"udubina"-noun-hbs "hollow"-noun-eng
"udubina"-noun-hbs "recess"-noun-eng
"ulaznina"-noun-hbs "entrance fee"-noun-eng
"umjetnina"-noun-hbs "artwork"-noun-eng
"užina"-noun-hbs "lunch"-noun-eng
"vedrina"-noun-hbs "optimism"-noun-eng
"vedrina"-noun-hbs "brightness"-noun-eng
"žabokrečina"-noun-hbs "ditch water"-noun-eng
"tribina"-noun-hbs "stand"-noun-eng
"vatra"-noun-hbs "fire"-noun-eng
"pristojba"-noun-hbs "charge"-noun-eng
"jednadžba"-noun-hbs "equation"-noun-eng
"plovidba"-noun-hbs "sailing"-noun-eng
"pogodba"-noun-hbs "agreement"-noun-eng
"pogodba"-noun-hbs "deal"-noun-eng
"primjedba"-noun-hbs "remark"-noun-eng
"priredba"-noun-hbs "show"-noun-eng
"svadba"-noun-hbs "wedding"-noun-eng
"ženidba"-noun-hbs "wedding"-noun-eng
"posudba"-noun-hbs "loan"-noun-eng
"svjedodžba"-noun-hbs "certificate"-noun-eng
"svjedodžba"-noun-hbs "report card"-noun-eng
"berba"-noun-hbs "harvest"-noun-eng
"berba"-noun-hbs "vintage"-noun-eng
"molba"-noun-hbs "application"-noun-eng
"molba"-noun-hbs "request"-noun-eng
"neosoba"-noun-hbs "non-person"-noun-eng
"opskrba"-noun-hbs "supply"-noun-eng
"paluba"-noun-hbs "deck"-noun-eng
"predodžba"-noun-hbs "image"-noun-eng
"preobrazba"-noun-hbs "transformation"-noun-eng
"proba"-noun-hbs "rehearsal"-noun-eng
"raščlamba"-noun-hbs "analysis"-noun-eng
"razdioba"-noun-hbs "distribution"-noun-eng
"tegoba"-noun-hbs "difficulty"-noun-eng
"tegoba"-noun-hbs "hardship"-noun-eng
"tjelovježba"-noun-hbs "exercise"-noun-eng
"tjeskoba"-noun-hbs "anxiety"-noun-eng
"tromba"-noun-hbs "tromba"-noun-eng
"tromba"-noun-hbs "marine trumpet"-noun-eng
"tvorba"-noun-hbs "formation"-noun-eng
"uporaba"-noun-hbs "use"-noun-eng
"zamolba"-noun-hbs "request"-noun-eng
"žurba"-noun-hbs "hurry"-noun-eng
"berza"-noun-hbs "stock exchange"-noun-eng
"berza"-noun-hbs "stock market"-noun-eng
"stogodišnjica"-noun-hbs "centenary"-noun-eng
"stogodišnjica"-noun-hbs "centennial"-noun-eng
"bedrenjača"-noun-hbs "femur"-noun-eng
"bedrenjača"-noun-hbs "thigh bone"-noun-eng
"ispaša"-noun-hbs "pasture"-noun-eng
"kopača"-noun-hbs "shovel"-noun-eng
"kornjača"-noun-hbs "tortoise"-noun-eng
"kornjača"-noun-hbs "turtle"-noun-eng
"krastača"-noun-hbs "toad"-noun-eng
"kutlača"-noun-hbs "ladle"-noun-eng
"leća"-noun-hbs "lens"-noun-eng
"leća"-noun-hbs "lentil"-noun-eng
"ljeskovača"-noun-hbs "hazel"-noun-eng
"naprtnjača"-noun-hbs "backpack"-noun-eng
"papuča"-noun-hbs "slipper"-noun-eng
"plavuša"-noun-hbs "blonde"-noun-eng
"ploča"-noun-hbs "panel"-noun-eng
"ploča"-noun-hbs "record"-noun-eng
"ploča"-noun-hbs "slab"-noun-eng
"pogača"-noun-hbs "scone"-noun-eng
"pregača"-noun-hbs "apron"-noun-eng
"rudača"-noun-hbs "ore"-noun-eng
"sreća"-noun-hbs "happiness"-noun-eng
"sreća"-noun-hbs "luck"-noun-eng
"štitnjača"-noun-hbs "thyroid"-noun-eng
"vjeđa"-noun-hbs "eyelid"-noun-eng
"vjeđa"-noun-hbs "eyebrow"-noun-eng
"vjetrenjača"-noun-hbs "windmill"-noun-eng
"vreća"-noun-hbs "bag"-noun-eng
"vreća"-noun-hbs "sack"-noun-eng
"zaimača"-noun-hbs "ladle"-noun-eng
"milijarda"-noun-hbs "billion"-noun-eng
"omča"-noun-hbs "noose"-noun-eng
"unča"-noun-hbs "ounce"-noun-eng
"nijansa"-noun-hbs "shade"-noun-eng
"duljina"-noun-hbs "length"-noun-eng
"pohota"-noun-hbs "lust"-noun-eng
"čvrstoća"-noun-hbs "firmness"-noun-eng
"čvrstoća"-noun-hbs "hardness"-noun-eng
"čvrstoća"-noun-hbs "strength"-noun-eng
"vaška"-noun-hbs "louse"-noun-eng
"vaška"-noun-hbs "washbasin"-noun-eng
"vaška"-noun-hbs "washstand"-noun-eng
"šipka"-noun-hbs "rod"-noun-eng
"šipka"-noun-hbs "bar"-noun-eng
"prepreka"-noun-hbs "obstacle"-noun-eng
"tvornica"-noun-hbs "factory"-noun-eng
"petlja"-noun-hbs "loop"-noun-eng
"baklja"-noun-hbs "torch"-noun-eng
"bogomolja"-noun-hbs "place of worship"-noun-eng
"bogomolja"-noun-hbs "prayer"-noun-eng
"košulja"-noun-hbs "shirt"-noun-eng
"krivulja"-noun-hbs "curve"-noun-eng
"mrlja"-noun-hbs "stain"-noun-eng
"nevolja"-noun-hbs "trouble"-noun-eng
"nosilja"-noun-hbs "bearer"-noun-eng
"nosilja"-noun-hbs "hen"-noun-eng
"postelja"-noun-hbs "bed"-noun-eng
"pratilja"-noun-hbs "runner -up"-noun-eng
"rasprodaja"-noun-hbs "sale"-noun-eng
"rodilja"-noun-hbs "woman in labor"-noun-eng
"rodilja"-noun-hbs "woman in labour"-noun-eng
"srdobolja"-noun-hbs "dysentery"-noun-eng
"vlasulja"-noun-hbs "wig"-noun-eng
"nebriga"-noun-hbs "neglect"-noun-eng
"njega"-noun-hbs "care"-noun-eng
"razbibriga"-noun-hbs "pastime"-noun-eng
"pjega"-noun-hbs "freckle"-noun-eng
"pjega"-noun-hbs "spot"-noun-eng
"podloga"-noun-hbs "foundation"-noun-eng
"podloga"-noun-hbs "mat"-noun-eng
"podloga"-noun-hbs "pad"-noun-eng
"podloga"-noun-hbs "surface"-noun-eng
"prisega"-noun-hbs "oath"-noun-eng
"pruga"-noun-hbs "rail"-noun-eng
"pruga"-noun-hbs "stripe"-noun-eng
"sloga"-noun-hbs "concord"-noun-eng
"vaga"-noun-hbs "Libra"-noun-eng
"vaga"-noun-hbs "scales"-noun-eng
"vijuga"-noun-hbs "curve"-noun-eng
"vijuga"-noun-hbs "gyrus"-noun-eng
"zaprega"-noun-hbs "carriage"-noun-eng
"zasluga"-noun-hbs "merit"-noun-eng
"palica"-noun-hbs "bat"-noun-eng
"palica"-noun-hbs "baton"-noun-eng
"batina"-noun-hbs "club"-noun-eng
"batina"-noun-hbs "beating"-noun-eng
"batina"-noun-hbs "whopping"-noun-eng
"muha"-noun-hbs "fly"-noun-eng
"buha"-noun-hbs "flea"-noun-eng
"ploha"-noun-hbs "plane"-noun-eng
"ploha"-noun-hbs "surface"-noun-eng
"utjeha"-noun-hbs "comfort"-noun-eng
"zaliha"-noun-hbs "reserve"-noun-eng
"zaliha"-noun-hbs "stock"-noun-eng
"ovrha"-noun-hbs "foreclosure"-noun-eng
"bilanca"-noun-hbs "balance"-noun-eng
"licenca"-noun-hbs "licence"-noun-eng
"referenca"-noun-hbs "reference"-noun-eng
"unca"-noun-hbs "ounce"-noun-eng
"vrpca"-noun-hbs "tape"-noun-eng
"instanca"-noun-hbs "instance"-noun-eng
"bora"-noun-hbs "wrinkle"-noun-eng
"etapa"-noun-hbs "stage"-noun-eng
"etaža"-noun-hbs "floor"-noun-eng
"gitara"-noun-hbs "guitar"-noun-eng
"gluhoća"-noun-hbs "deafness"-noun-eng
"gravura"-noun-hbs "graving"-noun-eng
"gruda"-noun-hbs "clump"-noun-eng
"gruda"-noun-hbs "snowball"-noun-eng
"guštara"-noun-hbs "thicket"-noun-eng
"gustoća"-noun-hbs "density"-noun-eng
"hala"-noun-hbs "dragon"-noun-eng
"hala"-noun-hbs "dirt"-noun-eng
"hala"-noun-hbs "hall"-noun-eng
"hala"-noun-hbs "lobby"-noun-eng
"hala"-noun-hbs "privy"-noun-eng
"inventura"-noun-hbs "stocktaking"-noun-eng
"kapuljača"-noun-hbs "hood"-noun-eng
"karavela"-noun-hbs "caravel"-noun-eng
"kobasa"-noun-hbs "sausage"-noun-eng
"lomača"-noun-hbs "stake"-noun-eng
"ružnoća"-noun-hbs "ugliness"-noun-eng
"rulja"-noun-hbs "mob"-noun-eng
"pacijentica"-noun-hbs "patient"-noun-eng
"večer"-noun-hbs "evening"-noun-eng
"breskva"-noun-hbs "peach"-noun-eng
"obrva"-noun-hbs "brow"-noun-eng
"nizina"-noun-hbs "lowland"-noun-eng
"žara"-noun-hbs "jar"-noun-eng
"žara"-noun-hbs "nettle"-noun-eng
"žara"-noun-hbs "stinging nettle"-noun-eng
"žara"-noun-hbs "urn"-noun-eng
"pećina"-noun-hbs "cave"-noun-eng
"pećina"-noun-hbs "cavern"-noun-eng
"lađa"-noun-hbs "boat"-noun-eng
"lađa"-noun-hbs "riverboat"-noun-eng
"prepona"-noun-hbs "groin"-noun-eng
"prepona"-noun-hbs "hurdle"-noun-eng
"agentica"-noun-hbs "agent"-noun-eng
"aleja"-noun-hbs "boulevard"-noun-eng
"anamneza"-noun-hbs "anamnesis"-noun-eng
"aparatura"-noun-hbs "apparatus"-noun-eng
"armada"-noun-hbs "armada"-noun-eng
"autorica"-noun-hbs "author"-noun-eng
"babica"-noun-hbs "midwife"-noun-eng
"bala"-noun-hbs "ball"-noun-eng
"bala"-noun-hbs "bundle"-noun-eng
"bala"-noun-hbs "snot"-noun-eng
"bedarija"-noun-hbs "nonsense"-noun-eng
"bijeda"-noun-hbs "misery"-noun-eng
"bijeda"-noun-hbs "poverty"-noun-eng
"bilježnica"-noun-hbs "notebook"-noun-eng
"birokratija"-noun-hbs "bureaucracy"-noun-eng
"bjelina"-noun-hbs "blank"-noun-eng
"bjelina"-noun-hbs "whiteness"-noun-eng
"bjelkinja"-noun-hbs "Caucasian"-noun-eng
"bjelkinja"-noun-hbs "white woman"-noun-eng
"bljedoća"-noun-hbs "paleness"-noun-eng
"bradica"-noun-hbs "beard"-noun-eng
"brana"-noun-hbs "dam"-noun-eng
"bratovština"-noun-hbs "brotherhood"-noun-eng
"brazgotina"-noun-hbs "cut"-noun-eng
"britvica"-noun-hbs "razor"-noun-eng
"brizgalica"-noun-hbs "syringe"-noun-eng
"buća"-noun-hbs "gour"-noun-eng
"butelja"-noun-hbs "bottle"-noun-eng
"buva"-noun-hbs "flea"-noun-eng
"čarobnica"-noun-hbs "sorceress"-noun-eng
"ćelija"-noun-hbs "cell"-noun-eng
"cestarina"-noun-hbs "toll"-noun-eng
"četvrtina"-noun-hbs "fourth"-noun-eng
"cipela"-noun-hbs "shoe"-noun-eng
"čistačica"-noun-hbs "cleaning lady"-noun-eng
"čistoća"-noun-hbs "cleanliness"-noun-eng
"cjepanica"-noun-hbs "log"-noun-eng
"crkvica"-noun-hbs "church"-noun-eng
"crnina"-noun-hbs "black"-noun-eng
"crnkinja"-noun-hbs "black woman"-noun-eng
"crnkinja"-noun-hbs "African American"-noun-eng
"crta"-noun-hbs "line"-noun-eng
"čutura"-noun-hbs "canteen"-noun-eng
"čutura"-noun-hbs "water bottle"-noun-eng
"daljina"-noun-hbs "distance"-noun-eng
"daljina"-noun-hbs "range"-noun-eng
"dekadencija"-noun-hbs "decadence"-noun-eng
"depeša"-noun-hbs "telegram"-noun-eng
"desetina"-noun-hbs "tenth"-noun-eng
"desnica"-noun-hbs "right"-noun-eng
"dijagnoza"-noun-hbs "diagnosis"-noun-eng
"dijeta"-noun-hbs "diet"-noun-eng
"dionica"-noun-hbs "stock"-noun-eng
"diplomacija"-noun-hbs "diplomacy"-noun-eng
"diplomatija"-noun-hbs "diplomacy"-noun-eng
"divizija"-noun-hbs "division"-noun-eng
"divljina"-noun-hbs "wild"-noun-eng
"djevica"-noun-hbs "maiden"-noun-eng
"djevica"-noun-hbs "virgin"-noun-eng
"djevica"-noun-hbs "Virgo"-noun-eng
"dobitnica"-noun-hbs "winner"-noun-eng
"dobrodošlica"-noun-hbs "welcome"-noun-eng
"dogodovština"-noun-hbs "adventure"-noun-eng
"dolinica"-noun-hbs "vale"-noun-eng
"dolinica"-noun-hbs "valley"-noun-eng
"domaćica"-noun-hbs "hostess"-noun-eng
"domaćica"-noun-hbs "housewife"-noun-eng
"domovina"-noun-hbs "country"-noun-eng
"domovina"-noun-hbs "homeland"-noun-eng
"domovina"-noun-hbs "motherland"-noun-eng
"dopisnica"-noun-hbs "correspondent"-noun-eng
"doplata"-noun-hbs "supplement"-noun-eng
"doplata"-noun-hbs "surcharge"-noun-eng
"dopuna"-noun-hbs "addition"-noun-eng
"dopuna"-noun-hbs "amendment"-noun-eng
"drolja"-noun-hbs "slut"-noun-eng
"družica"-noun-hbs "companion"-noun-eng
"družina"-noun-hbs "fellowship"-noun-eng
"duplja"-noun-hbs "socket"-noun-eng
"instruktorica"-noun-hbs "instructor"-noun-eng
"koliba"-noun-hbs "cottage"-noun-eng
"krhotina"-noun-hbs "shard"-noun-eng
"krma"-noun-hbs "stern"-noun-eng
"krpa"-noun-hbs "cloth"-noun-eng
"lisnica"-noun-hbs "wallet"-noun-eng
"lomilica"-noun-hbs "wood chipper"-noun-eng
"mašta"-noun-hbs "imagination"-noun-eng
"miješalica"-noun-hbs "mixer"-noun-eng
"mrvica"-noun-hbs "crumb"-noun-eng
"mrvičica"-noun-hbs "crumb"-noun-eng
"nadoknada"-noun-hbs "compensation"-noun-eng
"naknada"-noun-hbs "compensation"-noun-eng
"objava"-noun-hbs "proclamation"-noun-eng
"opomena"-noun-hbs "warning"-noun-eng
"otplata"-noun-hbs "repayment"-noun-eng
"pčela"-noun-hbs "bee"-noun-eng
"pisalica"-noun-hbs "stylus"-noun-eng
"posveta"-noun-hbs "dedication"-noun-eng
"pozivnica"-noun-hbs "invitation"-noun-eng
"primalja"-noun-hbs "midwife"-noun-eng
"priznanica"-noun-hbs "receipt"-noun-eng
"radionica"-noun-hbs "workshop"-noun-eng
"razonoda"-noun-hbs "pastime"-noun-eng
"rječca"-noun-hbs "particle"-noun-eng
"rječca"-noun-hbs "word"-noun-eng
"roba"-noun-hbs "goods"-noun-eng
"škrabotina"-noun-hbs "scrawl"-noun-eng
"špijunaža"-noun-hbs "espionage"-noun-eng
"straćara"-noun-hbs "shack"-noun-eng
"taverna"-noun-hbs "tavern"-noun-eng
"uputnica"-noun-hbs "referral"-noun-eng
"vještica"-noun-hbs "witch"-noun-eng
"vodilja"-noun-hbs "guide"-noun-eng
"vodilica"-noun-hbs "leash"-noun-eng
"zabluda"-noun-hbs "fallacy"-noun-eng
"zabluda"-noun-hbs "wrong"-noun-eng
"baka"-noun-hbs "grandma"-noun-eng
"baka"-noun-hbs "grandmother"-noun-eng
"prabaka"-noun-hbs "great-grandmother"-noun-eng
"generalka"-noun-hbs "dress rehearsal"-noun-eng
"generalka"-noun-hbs "makeover"-noun-eng
"isplaka"-noun-hbs "drill-in fluid"-noun-eng
"kvaka"-noun-hbs "catch"-noun-eng
"kvaka"-noun-hbs "doorknob"-noun-eng
"kuka"-noun-hbs "hook"-noun-eng
"traka"-noun-hbs "line"-noun-eng
"traka"-noun-hbs "tape"-noun-eng
"traka"-noun-hbs "track"-noun-eng
"traka"-noun-hbs "stripe"-noun-eng
"soba"-noun-hbs "room"-noun-eng
"stjuardesa"-noun-hbs "flight attendant"-noun-eng
"gužva"-noun-hbs "crowd"-noun-eng
"gužva"-noun-hbs "jam"-noun-eng
"gužva"-noun-hbs "melee"-noun-eng
"gužva"-noun-hbs "mêlée"-noun-eng
"nakaza"-noun-hbs "freak"-noun-eng
"iskaznica"-noun-hbs "card"-noun-eng
"albanka"-noun-hbs "Albanian"-noun-eng
"škola"-noun-hbs "school"-noun-eng
"klupa"-noun-hbs "bench"-noun-eng
"poteškoća"-noun-hbs "difficulty"-noun-eng
"premijera"-noun-hbs "premiere"-noun-eng
"napast"-noun-hbs "lure"-noun-eng
"napast"-noun-hbs "nuisance"-noun-eng
"prevlast"-noun-hbs "dominance"-noun-eng
"pomast"-noun-hbs "ointment"-noun-eng
"pest"-noun-hbs "fist"-noun-eng
"pričest"-noun-hbs "communion"-noun-eng
"propast"-noun-hbs "demise"-noun-eng
"obzirnost"-noun-hbs "consideration"-noun-eng
"pokornost"-noun-hbs "obedience"-noun-eng
"uglađenost"-noun-hbs "refinement"-noun-eng
"uglađenost"-noun-hbs "smoothness"-noun-eng
"unutrašnjost"-noun-hbs "inside"-noun-eng
"unutrašnjost"-noun-hbs "interior"-noun-eng
"valjanost"-noun-hbs "validity"-noun-eng
"vjernost"-noun-hbs "devotion"-noun-eng
"vjernost"-noun-hbs "fidelity"-noun-eng
"vjernost"-noun-hbs "loyalty"-noun-eng
"čestitost"-noun-hbs "integrity"-noun-eng
"proturječnost"-noun-hbs "contradiction"-noun-eng
"bočica"-noun-hbs "bottle"-noun-eng
"bočica"-noun-hbs "phial"-noun-eng
"bočica"-noun-hbs "vial"-noun-eng
"bujica"-noun-hbs "flood"-noun-eng
"bujica"-noun-hbs "torrent"-noun-eng
"buntovnica"-noun-hbs "rebel"-noun-eng
"djelatnica"-noun-hbs "employee"-noun-eng
"doznačnica"-noun-hbs "receipt"-noun-eng
"drhtavica"-noun-hbs "tremor"-noun-eng
"grančica"-noun-hbs "branch"-noun-eng
"groznica"-noun-hbs "fever"-noun-eng
"gubica"-noun-hbs "mouth"-noun-eng
"gubica"-noun-hbs "snout"-noun-eng
"imenica"-noun-hbs "noun"-noun-eng
"izmaglica"-noun-hbs "haze"-noun-eng
"jadnica"-noun-hbs "poor thing"-noun-eng
"kasica"-noun-hbs "money box"-noun-eng
"kasica"-noun-hbs "piggy bank"-noun-eng
"kočnica"-noun-hbs "brake"-noun-eng
"konobar"-noun-hbs "waiter"-noun-eng
"koračnica"-noun-hbs "march"-noun-eng
"koštica"-noun-hbs "kernel"-noun-eng
"kratica"-noun-hbs "abbrevation"-noun-eng
"krčmarica"-noun-hbs "inkeeper"-noun-eng
"kuglica"-noun-hbs "ball"-noun-eng
"kuharica"-noun-hbs "chef"-noun-eng
"kuharica"-noun-hbs "cook"-noun-eng
"kupačica"-noun-hbs "bather"-noun-eng
"kutijica"-noun-hbs "box"-noun-eng
"lavica"-noun-hbs "lioness"-noun-eng
"ljepotica"-noun-hbs "beauty"-noun-eng
"ljevica"-noun-hbs "left"-noun-eng
"ljubavnica"-noun-hbs "lover"-noun-eng
"ljubičica"-noun-hbs "violet"-noun-eng
"lokvica"-noun-hbs "puddle"-noun-eng
"ludnica"-noun-hbs "asylum"-noun-eng
"ludnica"-noun-hbs "madhouse"-noun-eng
"ludnica"-noun-hbs "mental hospital"-noun-eng
"majstorica"-noun-hbs "mistress"-noun-eng
"maloljetnica"-noun-hbs "minor"-noun-eng
"maramica"-noun-hbs "hanky"-noun-eng
"maramica"-noun-hbs "napkin"-noun-eng
"maramica"-noun-hbs "tissue"-noun-eng
"maternica"-noun-hbs "uterus"-noun-eng
"matica"-noun-hbs "nut"-noun-eng
"matica"-noun-hbs "queen bee"-noun-eng
"mitnica"-noun-hbs "turnpike"-noun-eng
"modrica"-noun-hbs "bruise"-noun-eng
"mušica"-noun-hbs "fly"-noun-eng
"naljepnica"-noun-hbs "sticker"-noun-eng
"narukvica"-noun-hbs "bracelet"-noun-eng
"nasljednica"-noun-hbs "heir"-noun-eng
"nasljednica"-noun-hbs "successor"-noun-eng
"natjecateljica"-noun-hbs "contestant"-noun-eng
"ništica"-noun-hbs "nothing"-noun-eng
"ništica"-noun-hbs "zero"-noun-eng
"nožica"-noun-hbs "leg"-noun-eng
"okolica"-noun-hbs "environment"-noun-eng
"okolica"-noun-hbs "surroundings"-noun-eng
"olakšica"-noun-hbs "benefit"-noun-eng
"olakšica"-noun-hbs "relief"-noun-eng
"optužnica"-noun-hbs "indictment"-noun-eng
"oštrica"-noun-hbs "blade"-noun-eng
"ovčica"-noun-hbs "sheep"-noun-eng
"pahuljica"-noun-hbs "snowflake"-noun-eng
"partnerica"-noun-hbs "partner"-noun-eng
"pećnica"-noun-hbs "stove"-noun-eng
"pekarnica"-noun-hbs "bakery"-noun-eng
"pesnica"-noun-hbs "fist"-noun-eng
"pivnica"-noun-hbs "alehouse"-noun-eng
"pivnica"-noun-hbs "beerhouse"-noun-eng
"pivnica"-noun-hbs "pub"-noun-eng
"pjesmica"-noun-hbs "song"-noun-eng
"pjevačica"-noun-hbs "singer"-noun-eng
"plesačica"-noun-hbs "dancer"-noun-eng
